11.25,29.781496,0,92,0,3.8333333,17.174755,86,0,3.8333333,0,24.006943,-80,86,0,0,0,0,0,0,0,0
123.86919,129.56622,0,1065,87,43.32897,62.774147,491,19.5,41.185562,2.143411,90.3664,-418,491,-3,0,0,0,0,0,0,14
3.2615385,15.332497,0,159,0,1.4092308,9.70243,144,0,1.3630769,0.046153847,13.178106,-142,131,0,0.4430769,1.0410008,0.018461538,0.88732827,-7,5,10
3.715,9.447422,0,101,2,1.795,5.979379,63,0,1.34,0.455,6.059536,-27,61,0,0.04,0.19595918,0.005,0.18701604,-1,1,0
49.534885,39.664883,0,154,52,17.899225,28.833347,147,4,17.031008,0.86821705,44.83603,-140,147,0,0,0,0,0,0,0,5
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,0
1.6268656,5.080944,0,26,0,0.5970149,2.7321181,22,0,0.5671642,0.029850746,3.6033573,-18,22,0,0.05970149,0.34035087,0,0.34554738,-2,2,0
10.146341,32.393284,0,292,0,5.1512194,20.454865,220,0,3.9219513,1.2292683,23.836252,-149,219,0,0.7804878,1.5851783,0.043902438,1.4593766,-9,10,0
10.146341,32.393284,0,292,0,5.1512194,20.454865,220,0,3.9219513,1.2292683,23.836252,-149,219,0,0.7804878,1.5851783,0.043902438,1.4593766,-9,10,0
0.29752067,0.7512483,0,4,0,0.12396694,0.4277608,3,0,0.11157025,0.012396694,0.54151154,-3,2,0,0.2520661,0.5440283,0.020661157,0.44021356,-2,2,0
7.804878,24.156218,0,98,0,2.804878,13.145006,85,0,2.707317,0.09756097,17.607931,-73,85,0,0.29268292,0.45499408,0,0.4938648,-1,1,0
41.764988,84.531746,0,498,4,14.2182255,51.45635,497,0,14.148681,0.06954437,74.295654,-496,497,0,0.7290168,1.3732445,0.004796163,1.1337322,-6,7,0
0.15550756,0.6683261,0,7,0,0.075593956,0.41137764,5,0,0.060475163,0.015118791,0.48939988,-3,5,0,0.07991361,0.39446273,0.012958963,0.27067727,-3,2,0
122.81293,109.9611,0,1069,89,44.894543,74.54753,1046,12,42.81889,2.0756533,111.18134,-1027,1046,-4,0,0,0,0,0,0,4
9.775768,17.49762,0,111,2,3.4900541,10.292661,104,0,3.3833635,0.10669078,14.501275,-101,104,0,0.07594936,0.314824,0,0.22501758,-2,1,1
39.644764,77.91702,0,798,4,16.7577,48.670017,568,1,14.958932,1.7987679,58.470097,-394,397,0,1.5071869,1.9656835,0.04517454,1.7707446,-8,8,0
43.435825,75.590485,0,634,20,15.9985895,44.56087,473,2,15.469676,0.528914,62.134968,-461,473,0,0.1932299,0.4576994,0.005641749,0.40444887,-2,2,6
4.744361,11.464004,0,63,1,1.849624,7.103421,57,0,1.7518797,0.09774436,9.98259,-57,51,0,0.20300752,0.57202184,0.015037594,0.36757615,-1,2,0
21.841667,64.48216,0,398,2,7.525,37.499546,386,0,7.383333,0.14166667,52.96151,-374,386,0,0.36666667,0.95684665,0,0.8164966,-5,5,0
122.81293,109.9611,0,1069,89,44.894543,74.54753,1046,12,42.81889,2.0756533,111.18134,-1027,1046,-4,0,0,0,0,0,0,0
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,0
0.12820514,0.33431807,0,1,0,0.06410257,0.24493556,1,0,0.051282052,0.012820513,0.3394411,-1,1,0,0,0,0,0,0,0,0
1.4117647,2.0786164,0,9,1,0.5882353,1.0323488,4,0,0.49019608,0.09803922,1.1758168,-3,4,0,0,0,0,0,0,0,0
0.45454547,1.0471001,0,3,0,0.030303031,0.17141983,1,0,0.015151516,0.015151516,0.12215542,0,1,0,0,0,0,0,0,0,0
10.146341,32.393284,0,292,0,5.1512194,20.454865,220,0,3.9219513,1.2292683,23.836252,-149,219,0,0.7804878,1.5851783,0.043902438,1.4593766,-9,10,0
38.631058,79.22511,0,478,4,14.353116,45.701206,387,1,13.978239,0.37487635,62.566227,-369,387,0,1.1968348,1.7300023,0.042532146,1.4573295,-9,8,0
122.81293,109.9611,0,1069,89,44.894543,74.54753,1046,12,42.81889,2.0756533,111.18134,-1027,1046,-4,0,0,0,0,0,0,4
29.267677,19.170923,0,122,26,11.098485,13.550798,80,6,10.477273,0.6212121,20.918383,-72,80,-2,0.07323232,0.49968743,0.002525253,0.3056599,-3,4,0
1.5876288,3.2356029,0,12,0,0.58762884,1.9251595,12,0,0.5154639,0.072164945,2.73672,-12,12,0,0.010309278,0.10100988,0.010309278,0.10100988,0,1,0
1.1904762,1.8674926,0,5,0,0.52380955,0.95713097,3,0,0.47619048,0.04761905,1.0900499,-2,3,0,0.0952381,0.29354352,0,0.3086067,-1,1,0
0.7777778,0.7856742,0,2,1,0.33333334,0.47140452,1,0,0.2962963,0.037037037,0.6372093,-1,1,0,0.2962963,0.45662326,0,0.47140452,-1,1,0
28.97984,41.03219,0,267,9,11.143146,23.392807,154,2,10.659274,0.48387095,31.858618,-130,154,0,2.2600806,2.8346395,0.07459678,2.4438205,-15,17,1
29.230146,43.895878,0,319,14,12.170178,24.497517,203,5,11.06321,1.1069692,32.091972,-198,196,0,1.2252836,1.9255536,0.048622366,1.6395345,-10,9,0
0.056074765,0.33015928,0,2,0,0.018691588,0.19244169,2,0,0.018691588,0,0.27343437,-2,2,0,0,0,0,0,0,0,0
12.916667,15.649591,0,40,4.5,4.75,10.576114,39,1,4.5833335,0.16666667,16.149475,-38,39,0,0.25,0.4330127,0,0.4082483,-1,1,3
0.41904762,0.8255555,0,3,0,0.14285715,0.5057493,3,0,0.14285715,0,0.7302968,-3,3,0,0,0,0,0,0,0,0
3.1125,5.4083123,0,29,2,1.2375,3.0750763,25,0,1.075,0.1625,4.1786475,-21,25,0,0,0,0,0,0,0,0
6.3885713,8.053953,0,57,5,2.8,4.114087,28,1,2.3428571,0.45714286,5.043484,-18,28,0,0.011428571,0.10629186,0,0.1069045,-1,1,0
1.4193548,6.253296,0,46,0,0.6075269,3.8690593,37,0,0.60215056,0.005376344,5.1121798,-37,36,0,0.016129032,0.12597176,0,0.10369517,-1,1,0
13.131769,19.307571,0,159,6,6.2400723,9.528322,92,3,4.866426,1.3736463,11.946002,-84,92,0,0.04873646,0.28080633,0,0.2403367,-3,3,29
0.15550756,0.6683261,0,7,0,0.075593956,0.41137764,5,0,0.060475163,0.015118791,0.48939988,-3,5,0,0.07991361,0.39446273,0.012958963,0.27067727,-3,2,0
0.090756305,0.32044917,0,2,0,0.040336136,0.21314742,2,0,0.03529412,0.005042017,0.29841283,-2,2,0,0.003361345,0.057879582,0,0.057977103,-1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.81293,109.9611,0,1069,89,44.894543,74.54753,1046,12,42.81889,2.0756533,111.18134,-1027,1046,-4,0,0,0,0,0,0,5
1,1.869218,0,8,0,0.38554215,1.1906395,8,0,0.37349397,0.012048192,1.7180402,-8,8,0,0,0,0,0,0,0,0
29.267677,19.170923,0,122,26,11.098485,13.550798,80,6,10.477273,0.6212121,20.918383,-72,80,-2,0.07323232,0.49968743,0.002525253,0.3056599,-3,4,3
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,2
31.583334,81.59065,0,409,4.5,15.270833,57.406715,399,1,13.25,2.0208333,81.27332,-391,397,0,1,1.7440374,0.041666668,1.6324615,-6,7,1
1.4,2.3607907,0,6,0,0.53333336,1.4996295,6,0,0.46666667,0.06666667,2.2050447,-6,6,0,0,0,0,0,0,0,0
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,0
122.81293,109.9611,0,1069,89,44.894543,74.54753,1046,12,42.81889,2.0756533,111.18134,-1027,1046,-4,0,0,0,0,0,0,0
38.631058,79.22511,0,478,4,14.353116,45.701206,387,1,13.978239,0.37487635,62.566227,-369,387,0,1.1968348,1.7300023,0.042532146,1.4573295,-9,8,0
0.3607306,0.7417808,0,4,0,0.14611872,0.45492837,3,0,0.1369863,0.00913242,0.64099574,-3,3,0,0.03652968,0.187604,0,0.16552117,-1,1,0
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,0
0.29752067,0.7512483,0,4,0,0.12396694,0.4277608,3,0,0.11157025,0.012396694,0.54151154,-3,2,0,0.2520661,0.5440283,0.020661157,0.44021356,-2,2,0
10.63066,17.882992,1,259,5,4.018276,10.39679,235,1,3.8172395,0.20103656,13.948867,-229,217,0,0.25177306,0.90380377,0.002454992,0.6747285,-10,12,0
53.383335,37.399086,0,165,49,22.383333,22.124464,110,15,19.405556,2.9777777,32.91436,-90,110,0,0.094444446,0.32824826,0,0.31622776,-2,2,18
3.4342856,13.722764,0,85,0,1.3257142,6.842069,56,0,1.3028572,0.022857143,7.7856674,-49,56,0,0.028571429,0.16659863,0,0.1511858,-1,1,1
0.16666667,0.372678,0,1,0,0.083333336,0.2763854,1,0,0.083333336,0,0.4082483,-1,1,0,0,0,0,0,0,0,0
13.131769,19.307571,0,159,6,6.2400723,9.528322,92,3,4.866426,1.3736463,11.946002,-84,92,0,0.04873646,0.28080633,0,0.2403367,-3,3,1
3.715,9.447422,0,101,2,1.795,5.979379,63,0,1.34,0.455,6.059536,-27,61,0,0.04,0.19595918,0.005,0.18701604,-1,1,0
3.7407408,7.3262215,0,35,2,1.8518518,5.1690226,35,0.5,1.4814814,0.37037036,7.1162214,-35,35,0,0.11111111,0.45812285,0.037037037,0.2696337,-1,1,1
0.45989305,1.2590829,0,8,0,0.20320855,0.7748661,7,0,0.18716578,0.01604278,1.0366335,-7,6,0,0.080213904,0.32536933,0.021390375,0.23025721,-1,1,0
82.27486,117.03031,0,746,45,32.438595,58.85278,409,11,30.210526,2.2280703,69.252655,-233,409,-2,0,0,0,0,0,0,9
9.080925,11.2288,0,97,6,3.6416185,6.549403,97,2,3.1098266,0.5317919,9.25586,-97,97,0,0.014450867,0.11934002,0,0.10752066,-1,1,9
